season,week,team_abbr,opponent_abbr,predicted_winner,winner_probability
2025,10,HOU,JAX,JAX,0.513778
2025,10,IND,ATL,IND,0.628203
2025,10,DEN,LV,DEN,0.507714
2025,10,LAC,PIT,LAC,0.567688
2025,10,WSH,DET,DET,0.760363
2025,10,GB,PHI,GB,0.641076
2025,10,MIN,BAL,BAL,0.642391
2025,10,CHI,NYG,CHI,0.628494
2025,10,TB,NE,NE,0.586177
2025,10,CAR,NO,CAR,0.71996
2025,10,SF,LAR,LAR,0.759046
2025,10,SEA,ARI,SEA,0.780076
2025,10,NYJ,CLE,NYJ,0.508204
2025,10,MIA,BUF,BUF,0.738067
