season,week,team_abbr,opponent_abbr,predicted_winner,winner_probability
2025,11,NE,NYJ,NE,0.808888
2025,11,TEN,HOU,HOU,0.67314
2025,11,JAX,LAC,LAC,0.716471
2025,11,DEN,KC,KC,0.726126
2025,11,LV,DAL,DAL,0.641261
2025,11,PHI,DET,DET,0.68911
2025,11,NYG,GB,GB,0.727937
2025,11,MIN,CHI,CHI,0.756177
2025,11,ATL,CAR,ATL,0.579422
2025,11,BUF,TB,BUF,0.64439
2025,11,LAR,SEA,LAR,0.585127
2025,11,ARI,SF,ARI,0.58873
2025,11,MIA,WSH,MIA,0.605933
2025,11,PIT,CIN,PIT,0.618733
2025,11,CLE,BAL,BAL,0.719619
