season,week,team_abbr,opponent_abbr,predicted_winner,winner_probability
2025,7,TEN,NE,NE,0.720289
2025,7,JAX,LAR,LAR,0.664916
2025,7,KC,LV,KC,0.734512
2025,7,DEN,NYG,NYG,0.542305
2025,7,LAC,IND,IND,0.50623
2025,7,DAL,WSH,WSH,0.614267
2025,7,MIN,PHI,PHI,0.581449
2025,7,CHI,NO,CHI,0.623675
2025,7,DET,TB,DET,0.546925
2025,7,SF,ATL,ATL,0.67526
2025,7,SEA,HOU,SEA,0.522296
2025,7,ARI,GB,GB,0.675653
2025,7,NYJ,CAR,CAR,0.60902
2025,7,CLE,MIA,MIA,0.687828
2025,7,CIN,PIT,PIT,0.678869
